Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Mask_Tags_5
565,17,conversation,NOUN,NOUN,None
565,18,.,PUNCT,PUNCT,None
566,0,she,PRON,PRON,None
566,1,told,VERB,VERB,None
566,2,me,PRON,PRON,None
566,3,that,SCONJ,SCONJ,None
566,4,after,ADP,ADP,None
566,5,friday,PROPN,PROPN,None
566,6,and,CCONJ,CCONJ,None
566,7,saturday,PROPN,PROPN,None
566,8,she,PRON,PRON,None
566,9,felt,VERB,VERB,None
566,10,i,PRON,PRON,None
566,11,was,AUX,AUX,None
566,12,slowly,ADV,ADV,None
566,13,regressing,VERB,VERB,None
566,14,.,PUNCT,PUNCT,None
567,0,then,ADV,ADV,None
567,1,i,PRON,PRON,None
567,2,told,VERB,VERB,None
567,3,her,PRON,PRON,None
567,4,i,PRON,PRON,None
567,5,felt,VERB,VERB,None
567,6,i,PRON,PRON,None
567,7,should,AUX,AUX,None
567,8,be,AUX,AUX,None
567,9,able,ADJ,ADJ,None
567,10,to,PART,PART,None
567,11,screw,VERB,VERB,None
567,12,missy,PROPN,NOUN,PRON
567,13,just,ADV,ADV,None
567,14,once,ADV,ADV,None
567,15,.,PUNCT,PUNCT,None
568,0,she,PRON,PRON,None
568,1,said,VERB,VERB,None
568,2,that,PRON,PRON,None
568,3,was,AUX,AUX,None
568,4,ok,ADJ,ADJ,None
568,5,.,PUNCT,PUNCT,None
569,0,Did,AUX,AUX,None
569,1,you,PRON,PRON,None
569,2,get,VERB,VERB,None
569,3,in,ADP,ADP,None
569,4,as,ADV,ADV,None
569,5,much,ADJ,ADJ,None
569,6,trouble,NOUN,NOUN,None
569,7,as,SCONJ,SCONJ,None
569,8,I,PRON,PRON,None
569,9,did,AUX,VERB,VERB
569,10,this,DET,DET,None
569,11,weekend,NOUN,NOUN,None
569,12,-,PUNCT,PUNCT,None
569,13,Lori,PROPN,PROPN,None
569,14,seems,VERB,VERB,None
569,15,to,PART,PART,None
569,16,think,VERB,VERB,None
569,17,I,PRON,PRON,None
569,18,need,VERB,VERB,None
569,19,to,PART,PART,None
569,20,get,VERB,VERB,None
569,21,help,NOUN,NOUN,None
569,22,-,PUNCT,PUNCT,None
569,23,I,PRON,PRON,None
569,24,told,VERB,VERB,None
569,25,her,PRON,PRON,None
569,26,it,PRON,PRON,None
569,27,'s,AUX,AUX,None
569,28,normal,ADJ,ADJ,None
569,29,to,PART,PART,None
569,30,drink,VERB,VERB,None
569,31,all,DET,DET,None
569,32,day,NOUN,NOUN,None
569,33,at,ADP,ADP,None
569,34,a,DET,DET,None
569,35,bar,NOUN,NOUN,None
569,36,",",PUNCT,PUNCT,None
569,37,then,ADV,ADV,None
569,38,go,VERB,VERB,None
569,39,to,ADP,ADP,None
569,40,dinner,NOUN,NOUN,None
569,41,where,ADV,SCONJ,SCONJ
569,42,you,PRON,PRON,None
569,43,do,AUX,AUX,None
569,44,n't,PART,PART,None
569,45,know,VERB,VERB,None
569,46,half,DET,DET,None
569,47,the,DET,DET,None
569,48,people,NOUN,NOUN,None
569,49,there,ADV,ADV,None
569,50,and,CCONJ,CCONJ,None
569,51,proceed,VERB,VERB,None
569,52,to,PART,PART,None
569,53,get,AUX,VERB,VERB
569,54,extremely,ADV,ADV,None
569,55,fucked,VERB,VERB,None
569,56,up,ADP,ADP,None
570,0,*******************,PUNCT,ADJ,NUM
570,1,Internet,NOUN,NOUN,None
570,2,Email,NOUN,PROPN,PROPN
570,3,Confidentiality,NOUN,NOUN,None
570,4,Footer,NOUN,NOUN,None
570,5,*******************,PUNCT,NOUN,NOUN
571,0,Privileged,ADJ,ADJ,None
571,1,/,PUNCT,PUNCT,None
571,2,Confidential,ADJ,PROPN,PROPN
571,3,Information,NOUN,PROPN,NOUN
571,4,may,AUX,AUX,None
571,5,be,AUX,AUX,None
571,6,contained,VERB,VERB,None
571,7,in,ADP,ADP,None
571,8,this,DET,DET,None
571,9,message,NOUN,NOUN,None
571,10,.,PUNCT,PUNCT,None
572,0,If,SCONJ,SCONJ,None
572,1,you,PRON,PRON,None
572,2,are,AUX,AUX,None
572,3,not,PART,PART,None
572,4,the,DET,DET,None
572,5,addressee,NOUN,PROPN,NOUN
572,6,indicated,VERB,VERB,None
572,7,in,ADP,ADP,None
572,8,this,DET,DET,None
572,9,message,NOUN,NOUN,None
572,10,(,PUNCT,PUNCT,None
572,11,or,CCONJ,CCONJ,None
572,12,responsible,ADJ,ADJ,None
572,13,for,ADP,ADP,None
572,14,delivery,NOUN,NOUN,None
572,15,of,ADP,ADP,None
572,16,the,DET,DET,None
572,17,message,NOUN,NOUN,None
572,18,to,ADP,ADP,None
572,19,such,ADJ,ADJ,None
572,20,person,NOUN,NOUN,None
572,21,),PUNCT,PUNCT,None
572,22,",",PUNCT,PUNCT,None
572,23,you,PRON,PRON,None
572,24,may,AUX,AUX,None
572,25,not,PART,PART,None
572,26,copy,VERB,VERB,None
572,27,or,CCONJ,CCONJ,None
572,28,deliver,VERB,VERB,None
572,29,this,DET,DET,None
572,30,message,NOUN,NOUN,None
572,31,to,ADP,ADP,None
572,32,anyone,PRON,PRON,None
572,33,.,PUNCT,PUNCT,None
573,0,In,ADP,ADP,None
573,1,such,ADJ,ADJ,None
573,2,case,NOUN,NOUN,None
573,3,",",PUNCT,PUNCT,None
573,4,you,PRON,PRON,None
573,5,should,AUX,AUX,None
573,6,destroy,VERB,VERB,None
573,7,this,DET,DET,None
573,8,message,NOUN,NOUN,None
573,9,and,CCONJ,CCONJ,None
573,10,kindly,ADV,ADV,None
573,11,notify,VERB,VERB,None
573,12,the,DET,DET,None
573,13,sender,NOUN,NOUN,None
573,14,by,ADP,ADP,None
573,15,reply,NOUN,NOUN,None
573,16,email,NOUN,NOUN,None
573,17,.,PUNCT,PUNCT,None
574,0,Please,INTJ,INTJ,None
574,1,advise,VERB,VERB,None
574,2,immediately,ADV,ADV,None
574,3,if,SCONJ,SCONJ,None
574,4,you,PRON,PRON,None
574,5,or,CCONJ,CCONJ,None
574,6,your,PRON,PRON,None
574,7,employer,NOUN,NOUN,None
574,8,do,AUX,AUX,None
574,9,not,PART,PART,None
574,10,consent,VERB,VERB,None
574,11,to,ADP,ADP,None
574,12,Internet,NOUN,NOUN,None
574,13,email,NOUN,NOUN,None
574,14,for,ADP,ADP,None
574,15,messages,NOUN,NOUN,None
574,16,of,ADP,ADP,None
574,17,this,DET,DET,None
574,18,kind,NOUN,NOUN,None
574,19,.,PUNCT,PUNCT,None
575,0,Opinions,NOUN,NOUN,None
575,1,",",PUNCT,PUNCT,None
575,2,conclusions,NOUN,NOUN,None
575,3,and,CCONJ,CCONJ,None
575,4,other,ADJ,ADJ,None
575,5,information,NOUN,NOUN,None
575,6,in,ADP,ADP,None
575,7,this,DET,DET,None
575,8,message,NOUN,NOUN,None
575,9,that,PRON,PRON,None
575,10,do,AUX,AUX,None
575,11,not,PART,PART,None
575,12,relate,VERB,VERB,None
575,13,to,ADP,ADP,None
575,14,the,DET,DET,None
575,15,official,ADJ,ADJ,None
575,16,business,NOUN,NOUN,None
575,17,of,ADP,ADP,None
575,18,my,PRON,PRON,None
575,19,firm,NOUN,NOUN,None
575,20,shall,AUX,AUX,None
575,21,be,AUX,AUX,None
575,22,understood,VERB,VERB,None
575,23,as,SCONJ,SCONJ,None
575,24,neither,CCONJ,CCONJ,None
575,25,given,VERB,VERB,None
575,26,nor,CCONJ,CCONJ,None
575,27,endorsed,VERB,VERB,None
575,28,by,ADP,ADP,None
575,29,it,PRON,PRON,None
575,30,.,PUNCT,PUNCT,None
576,0,Job,NOUN,NOUN,None
576,1,ID,NOUN,NOUN,None
576,2,:,PUNCT,PUNCT,None
576,3,J12746KM,NOUN,ADJ,NUM
577,0,Job,NOUN,NOUN,None
577,1,Title,NOUN,NOUN,None
577,2,:,PUNCT,PUNCT,None
577,3,Attorney,NOUN,PROPN,NOUN
578,0,Location,NOUN,NOUN,None
578,1,:,PUNCT,PUNCT,None
578,2,Houston,PROPN,PROPN,None
578,3,",",PUNCT,PUNCT,None
578,4,Texas,PROPN,PROPN,None
578,5,USA,PROPN,PROPN,None
579,0,Compensation,NOUN,NOUN,None
579,1,:,PUNCT,PUNCT,None
579,2,$,SYM,SYM,None
579,3,60000,NUM,NUM,None
579,4,-,SYM,SYM,None
579,5,70000,NUM,NUM,None
580,0,Description,NOUN,NOUN,None
580,1,:,PUNCT,PUNCT,None
581,0,Our,PRON,PRON,None
581,1,client,NOUN,NOUN,None
581,2,is,AUX,AUX,None
581,3,a,DET,DET,None
581,4,small,ADJ,ADJ,None
581,5,law,NOUN,NOUN,None
581,6,firm,NOUN,NOUN,None
581,7,that,PRON,PRON,None
581,8,is,AUX,AUX,None
581,9,looking,VERB,VERB,None
581,10,for,ADP,SCONJ,ADP
581,11,an,DET,DET,None
581,12,individual,NOUN,NOUN,None
581,13,to,PART,PART,None
581,14,join,VERB,VERB,None
581,15,their,PRON,PRON,None
581,16,team,NOUN,NOUN,None
581,17,handling,VERB,VERB,None
581,18,toxic,ADJ,ADJ,None
581,19,tort,NOUN,NOUN,None
581,20,with,ADP,ADP,None
581,21,some,DET,DET,None
581,22,minor,ADJ,ADJ,None
581,23,PI,NOUN,PROPN,ADJ
581,24,defense,NOUN,NOUN,None
581,25,.,PUNCT,PUNCT,None
582,0,They,PRON,PRON,None
582,1,offer,VERB,VERB,None
582,2,an,DET,DET,None
582,3,exceptional,ADJ,ADJ,None
582,4,compensation,NOUN,NOUN,None
582,5,package,NOUN,NOUN,None
582,6,including,VERB,VERB,None
582,7,a,DET,DET,None
582,8,healthy,ADJ,ADJ,None
582,9,salary,NOUN,NOUN,None
582,10,",",PUNCT,PUNCT,None
582,11,comprehensive,ADJ,ADJ,None
582,12,benefits,NOUN,NOUN,None
582,13,program,NOUN,NOUN,None
582,14,",",PUNCT,PUNCT,None
582,15,and,CCONJ,CCONJ,None
582,16,ample,ADJ,ADJ,None
582,17,room,NOUN,NOUN,None
582,18,for,SCONJ,SCONJ,None
582,19,associates,NOUN,NOUN,None
582,20,to,PART,PART,None
582,21,grow,VERB,VERB,None
582,22,within,ADP,ADP,None
582,23,the,DET,DET,None
582,24,firm,NOUN,NOUN,None
582,25,.,PUNCT,PUNCT,None
583,0,KM,PROPN,PROPN,None
584,0,Requirements,NOUN,NOUN,None
584,1,:,PUNCT,PUNCT,None
585,0,You,PRON,PRON,None
585,1,'ll,AUX,AUX,None
585,2,be,AUX,AUX,None
585,3,able,ADJ,ADJ,None
585,4,to,PART,PART,None
585,5,use,VERB,VERB,None
585,6,your,PRON,PRON,None
585,7,1,NUM,NUM,None
585,8,-,SYM,SYM,None
585,9,4,NUM,NUM,None
585,10,years,NOUN,NOUN,None
585,11,of,ADP,ADP,None
585,12,experience,NOUN,NOUN,None
585,13,with,ADP,ADP,None
585,14,Toxic,ADJ,PROPN,PROPN
585,15,Tort,NOUN,PROPN,PROPN
585,16,to,PART,PART,None
585,17,complement,VERB,VERB,None
585,18,your,PRON,PRON,None
585,19,desire,NOUN,NOUN,None
585,20,to,PART,PART,None
585,21,stay,VERB,VERB,None
585,22,with,ADP,ADP,None
585,23,the,DET,DET,None
585,24,firm,NOUN,NOUN,None
585,25,.,PUNCT,PUNCT,None
586,0,Company,NOUN,NOUN,None
586,1,:,PUNCT,PUNCT,None
587,0,Marvel,PROPN,PROPN,None
587,1,Consultants,PROPN,PROPN,None
587,2,",",PUNCT,PUNCT,None
587,3,Inc.,PROPN,PROPN,None
587,4,28601,NUM,NUM,None
587,5,Chagrin,PROPN,PROPN,None
587,6,Blvd.,PROPN,PROPN,None
587,7,Cleveland,PROPN,PROPN,None
587,8,",",PUNCT,PUNCT,None
587,9,Ohio,PROPN,PROPN,None
587,10,44122,NUM,NUM,None
587,11,USA,PROPN,PROPN,None
587,12,Email,NOUN,PROPN,PROPN
587,13,:,PUNCT,PUNCT,None
587,14,recruiters@marvelconsultants.com,X,X,None
587,15,<,PUNCT,X,PUNCT
587,16,mailto:recruiters@marvelconsultants.com,X,PROPN,NOUN
587,17,>,PUNCT,PUNCT,None
587,18,Phone,NOUN,NOUN,None
587,19,:,PUNCT,PUNCT,None
587,20,216-292-2855,NUM,NUM,None
587,21,Fax,NOUN,NOUN,None
587,22,:,PUNCT,PUNCT,None
587,23,216-292-7207,NUM,NUM,None
588,0,thanks,NOUN,NOUN,None
589,0,I,PRON,PRON,None
589,1,'ve,AUX,AUX,None
589,2,thought,VERB,VERB,None
589,3,about,ADP,ADP,None
589,4,you,PRON,PRON,None
589,5,a,DET,DET,None
589,6,few,ADJ,ADJ,None
589,7,times,NOUN,NOUN,None
589,8,in,ADP,ADP,None
589,9,the,DET,DET,None
589,10,last,ADJ,ADJ,None
589,11,few,ADJ,ADJ,None
589,12,months,NOUN,NOUN,None
589,13,",",PUNCT,PUNCT,None
589,14,did,AUX,AUX,None
589,15,n't,PART,PART,None
589,16,want,VERB,VERB,None
589,17,to,PART,PART,None
589,18,intrude,VERB,VERB,None
589,19,upon,ADP,SCONJ,ADP
589,20,an,DET,DET,None
589,21,already,ADV,ADV,None
589,22,bad,ADJ,ADJ,None
589,23,situation,NOUN,NOUN,None
589,24,with,ADP,ADP,None
589,25,my,PRON,PRON,None
589,26,bullshit,NOUN,NOUN,None
589,27,questions,NOUN,NOUN,None
589,28,.,PUNCT,PUNCT,None
590,0,I,PRON,PRON,None
590,1,'m,AUX,AUX,None
590,2,hearing,VERB,VERB,None
590,3,some,DET,DET,None
590,4,pretty,ADV,ADV,None
590,5,depressing,ADJ,ADJ,None
590,6,stuff,NOUN,NOUN,None
590,7,from,ADP,ADP,None
590,8,the,DET,DET,None
590,9,people,NOUN,NOUN,None
590,10,I,PRON,PRON,None
590,11,know,VERB,VERB,None
590,12,at,ADP,ADP,None
590,13,ENE,PROPN,PROPN,None
590,14,.,PUNCT,PUNCT,None
591,0,I,PRON,PRON,None
591,1,wish,VERB,VERB,None
591,2,I,PRON,PRON,None
591,3,had,VERB,VERB,None
591,4,the,DET,DET,None
591,5,capital,NOUN,NOUN,None
591,6,to,PART,PART,None
591,7,open,VERB,VERB,None
591,8,my,PRON,PRON,None
591,9,own,ADJ,ADJ,None
591,10,shop,NOUN,NOUN,None
591,11,?,PUNCT,PUNCT,None
592,0,there,PRON,PRON,None
592,1,will,AUX,AUX,None
592,2,be,VERB,AUX,VERB
592,3,talent,NOUN,NOUN,None
592,4,and,CCONJ,CCONJ,None
592,5,opportunity,NOUN,NOUN,None
592,6,a,ADJ,DET,ADP
592,7,plenty,X,NOUN,NOUN
592,8,on,ADP,ADP,None
592,9,the,DET,DET,None
592,10,market,NOUN,NOUN,None
592,11,soon,ADV,ADV,None
592,12,.,PUNCT,PUNCT,None
593,0,I,PRON,PRON,None
593,1,'ll,AUX,AUX,None
593,2,ask,VERB,VERB,None
593,3,around,ADV,ADP,SCONJ
593,4,?,PUNCT,PUNCT,None
594,0,I,PRON,PRON,None
594,1,'ve,AUX,AUX,None
594,2,got,VERB,VERB,None
594,3,some,DET,DET,None
594,4,friends,NOUN,NOUN,None
594,5,at,ADP,ADP,None
594,6,Duke,PROPN,PROPN,None
594,7,and,CCONJ,CCONJ,None
594,8,Dynegy,PROPN,PROPN,None
594,9,from,ADP,ADP,None
594,10,B,NOUN,PROPN,ADJ
594,11,-,PUNCT,PUNCT,None
594,12,school,NOUN,NOUN,None
594,13,",",PUNCT,PUNCT,None
594,14,the,DET,DET,None
594,15,Gianoucous,PROPN,PROPN,None
594,16,(,PUNCT,PUNCT,None
594,17,spelling,NOUN,NOUN,None
594,18,??,PUNCT,PUNCT,None
594,19,),PUNCT,PUNCT,None
594,20,brothers,NOUN,NOUN,None
594,21,(,PUNCT,PUNCT,None
594,22,John,PROPN,PROPN,None
594,23,and,CCONJ,CCONJ,None
594,24,Dimitri,PROPN,PROPN,None
594,25,?,PUNCT,PUNCT,None
594,26,from,ADP,ADP,None
594,27,elementary,ADJ,ADJ,None
594,28,school,NOUN,NOUN,None
594,29,),PUNCT,PUNCT,None
594,30,started,VERB,VERB,None
594,31,their,PRON,PRON,None
594,32,own,ADJ,ADJ,None
594,33,outfit,NOUN,NOUN,None
594,34,a,DET,DET,None
594,35,while,NOUN,NOUN,None
594,36,back,ADV,ADV,None
594,37,",",PUNCT,PUNCT,None
594,38,and,CCONJ,CCONJ,None
594,39,my,PRON,PRON,None
594,40,old,ADJ,ADJ,None
594,41,man,NOUN,NOUN,None
594,42,is,AUX,AUX,None
594,43,at,ADP,ADP,None
594,44,Schlumberger,PROPN,PROPN,None
594,45,and,CCONJ,CCONJ,None
594,46,has,VERB,VERB,None
594,47,good,ADJ,ADJ,None
594,48,contacts,NOUN,NOUN,None
594,49,in,ADP,ADP,None
594,50,general,ADJ,ADJ,None
594,51,(,PUNCT,PUNCT,None
594,52,if,SCONJ,SCONJ,None
594,53,you,PRON,PRON,None
594,54,are,AUX,AUX,None
594,55,n't,PART,PART,None
594,56,married,ADJ,ADJ,None
594,57,to,ADP,ADP,None
594,58,a,DET,DET,None
594,59,trading,NOUN,NOUN,None
594,60,environment,NOUN,NOUN,None
594,61,),PUNCT,PUNCT,None
594,62,.,PUNCT,PUNCT,None
595,0,Give,VERB,VERB,None
595,1,me,PRON,PRON,None
595,2,a,DET,DET,None
595,3,few,ADJ,ADJ,None
595,4,days,NOUN,NOUN,None
595,5,",",PUNCT,PUNCT,None
595,6,and,CCONJ,CCONJ,None
595,7,I,PRON,PRON,None
595,8,'ll,AUX,AUX,None
595,9,be,AUX,AUX,None
595,10,in,ADP,ADP,None
595,11,touch,NOUN,NOUN,None
595,12,.,PUNCT,PUNCT,None
596,0,Michael,PROPN,PROPN,None
597,0,you,PRON,PRON,None
597,1,guys,NOUN,NOUN,None
597,2,have,VERB,VERB,None
597,3,any,DET,DET,None
597,4,job,NOUN,NOUN,None
597,5,opening,NOUN,NOUN,None
597,6,for,ADP,ADP,None
597,7,ex,X,ADJ,DET
597,8,natural,ADJ,ADJ,None
597,9,gas,NOUN,NOUN,None
597,10,traders,NOUN,NOUN,None
597,11,that,PRON,PRON,None
597,12,made,VERB,VERB,None
597,13,their,PRON,PRON,None
597,14,now,ADV,ADV,None
597,15,almost,ADV,ADV,None
597,16,defunctc,ADJ,PROPN,ADJ
597,17,ompany,NOUN,PROPN,NOUN
597,18,over,ADV,ADP,ADP
597,19,40,NUM,NUM,None
597,20,million,NUM,NUM,None
597,21,in,ADP,ADP,None
597,22,the,DET,DET,None
597,23,last,ADJ,ADJ,None
597,24,two,NUM,NUM,None
597,25,years,NOUN,NOUN,None
597,26,?,PUNCT,PUNCT,None
598,0,not,PART,PART,None
598,1,sure,ADJ,ADJ,None
598,2,how,ADV,SCONJ,SCONJ
598,3,much,ADV,ADV,None
598,4,longer,ADV,ADJ,DET
598,5,ene,PROPN,NOUN,PRON
598,6,is,AUX,AUX,None
598,7,going,VERB,VERB,None
598,8,to,PART,PART,None
598,9,be,AUX,AUX,None
598,10,around,ADV,ADV,None
598,11,and,CCONJ,CCONJ,None
598,12,i,PRON,PRON,None
598,13,'m,AUX,AUX,None
598,14,checking,VERB,VERB,None
598,15,out,ADP,ADP,None
598,16,my,PRON,PRON,None
598,17,options,NOUN,NOUN,None
598,18,!,PUNCT,PUNCT,None
599,0,Rodgers,PROPN,NOUN,PROPN
600,0,As,SCONJ,SCONJ,None
600,1,we,PRON,PRON,None
600,2,discussed,VERB,VERB,None
600,3,",",PUNCT,PUNCT,None
600,4,here,ADV,ADV,None
600,5,is,AUX,AUX,None
600,6,a,DET,DET,None
600,7,first,ADJ,ADJ,None
600,8,effort,NOUN,NOUN,None
600,9,at,ADP,ADP,None
600,10,a,DET,DET,None
600,11,revised,VERB,VERB,None
600,12,TVA,NOUN,PROPN,NOUN
600,13,offer,NOUN,NOUN,None
600,14,letter,NOUN,NOUN,None
600,15,.,PUNCT,PUNCT,None
601,0,I,PRON,PRON,None
601,1,drafted,VERB,VERB,None
601,2,the,DET,DET,None
601,3,Into,ADP,PROPN,ADJ
601,4,TVA,NOUN,PROPN,PROPN
601,5,Option,NOUN,PROPN,NOUN
601,6,as,ADP,ADP,None
601,7,a,DET,DET,None
601,8,series,NOUN,NOUN,None
601,9,of,ADP,ADP,None
601,10,calls,NOUN,NOUN,None
601,11,tied,VERB,VERB,None
601,12,to,ADP,ADP,None
601,13,the,DET,DET,None
601,14,MOPA,NOUN,PROPN,ADJ
601,15,delivery,NOUN,NOUN,None
601,16,term,NOUN,NOUN,None
601,17,and,CCONJ,CCONJ,None
601,18,quantity,NOUN,NOUN,None
601,19,-,PUNCT,PUNCT,None
601,20,not,PART,PART,None
601,21,sure,ADJ,ADJ,None
601,22,if,SCONJ,SCONJ,None
601,23,this,PRON,DET,PRON
601,24,anything,PRON,PRON,None
601,25,close,ADJ,ADJ,None
601,26,to,ADP,ADP,None
601,27,what,PRON,PRON,None
601,28,you,PRON,PRON,None
601,29,all,DET,PRON,ADV
601,30,had,VERB,AUX,AUX
601,31,in,ADP,ADP,None
601,32,mind,NOUN,NOUN,None
601,33,.,PUNCT,PUNCT,None
602,0,Please,INTJ,INTJ,None
602,1,let,VERB,VERB,None
602,2,me,PRON,PRON,None
602,3,know,VERB,VERB,None
602,4,what,DET,DET,None
602,5,shape,NOUN,NOUN,None
602,6,you,PRON,PRON,None
602,7,all,DET,PRON,AUX
602,8,think,VERB,VERB,None
602,9,the,DET,DET,None
602,10,offer,NOUN,NOUN,None
602,11,ought,AUX,AUX,None
602,12,to,PART,PART,None
602,13,take,VERB,VERB,None
602,14,and,CCONJ,CCONJ,None
602,15,we,PRON,PRON,None
602,16,can,AUX,AUX,None
602,17,revise,VERB,VERB,None
602,18,accordingly,ADV,ADV,None
602,19,.,PUNCT,PUNCT,None
603,0,Thanks,NOUN,NOUN,None
604,0,Elizabeth,PROPN,PROPN,None
604,1,36349,NUM,NUM,None
605,0,see,VERB,VERB,None
605,1,you,PRON,PRON,None
605,2,there,ADV,ADV,None
605,3,at,ADP,ADP,None
605,4,4:00,NUM,NUM,None
605,5,unless,SCONJ,SCONJ,None
605,6,I,PRON,PRON,None
605,7,call,VERB,VERB,None
605,8,you,PRON,PRON,None
606,0,Mark,PROPN,PROPN,None
606,1,E,PROPN,PROPN,None
606,2,Haedicke,PROPN,PROPN,None
607,0,Sent,VERB,VERB,None
607,1,by,ADP,ADV,NOUN
607,2,:,PUNCT,PUNCT,None
607,3,Janette,PROPN,PROPN,None
607,4,Elbertson,PROPN,PROPN,None
608,0,2/28/2001,NUM,NUM,None
608,1,3:16,NUM,NUM,None
608,2,PM,NOUN,NOUN,None
609,0,Please,INTJ,INTJ,None
609,1,use,VERB,VERB,None
609,2,the,DET,DET,None
609,3,form,NOUN,NOUN,None
609,4,attached,VERB,VERB,None
609,5,when,ADV,SCONJ,ADP
609,6,preparing,VERB,VERB,None
609,7,the,DET,DET,None
609,8,top,ADJ,ADJ,None
609,9,ten,NUM,NUM,None
609,10,risks,NOUN,NOUN,None
609,11,for,ADP,ADP,None
609,12,your,PRON,PRON,None
609,13,businesses,NOUN,NOUN,None
609,14,.,PUNCT,PUNCT,None
610,0,Please,INTJ,INTJ,None
610,1,be,AUX,AUX,None
610,2,brief,ADJ,ADJ,None
610,3,!,PUNCT,PUNCT,None
611,0,Mark,PROPN,PROPN,None
611,1,E,PROPN,PROPN,None
611,2,Haedicke,PROPN,PROPN,None
612,0,Sent,VERB,VERB,None
612,1,by,ADP,ADV,NOUN
612,2,:,PUNCT,PUNCT,None
612,3,Janette,PROPN,PROPN,None
612,4,Elbertson,PROPN,PROPN,None
613,0,2/28/2001,NUM,NUM,None
613,1,4:41,NUM,NUM,None
613,2,PM,NOUN,NOUN,None
614,0,Please,INTJ,INTJ,None
614,1,update,VERB,VERB,None
614,2,the,DET,DET,None
614,3,attached,VERB,ADJ,NUM
614,4,Legal,ADJ,PROPN,PROPN
614,5,Risk,NOUN,PROPN,PROPN
614,6,Report,NOUN,PROPN,PROPN
614,7,.,PUNCT,PUNCT,None
615,0,Send,VERB,VERB,None
615,1,the,DET,DET,None
615,2,revised,VERB,VERB,None
615,3,report,NOUN,NOUN,None
615,4,by,ADP,ADP,None
615,5,e-mail,NOUN,NOUN,None
615,6,.,PUNCT,PUNCT,None
616,0,Thank,VERB,VERB,None
616,1,you,PRON,PRON,None
616,2,.,PUNCT,PUNCT,None
617,0,Mike,PROPN,PROPN,None
617,1,Curry,PROPN,PROPN,None
618,0,11/14/2000,NUM,NUM,None
618,1,11:37,NUM,NUM,None
618,2,AM,NOUN,NOUN,None
619,0,With,SCONJ,SCONJ,None
619,1,Elizabeth,PROPN,PROPN,None
619,2,'s,PART,PART,None
619,3,comments,NOUN,NOUN,None
619,4,added,VERB,VERB,None
619,5,to,ADP,PART,ADP
619,6,summary,NOUN,VERB,PRON
619,7,...,PUNCT,PUNCT,None
620,0,yuk,INTJ,PROPN,X
620,1,.,PUNCT,PUNCT,None
621,0,so,ADV,ADV,None
621,1,sorry,ADJ,ADJ,None
621,2,to,PART,PART,None
621,3,have,VERB,VERB,None
621,4,to,PART,PART,None
621,5,cancel,VERB,VERB,None
622,0,that,DET,DET,None
622,1,deal,NOUN,NOUN,None
622,2,is,AUX,AUX,None
622,3,making,VERB,VERB,None
622,4,like,SCONJ,SCONJ,None
622,5,it,PRON,PRON,None
622,6,wants,VERB,VERB,None
622,7,to,PART,PART,None
622,8,close,VERB,VERB,None
622,9,and,CCONJ,CCONJ,None
622,10,the,DET,DET,None
622,11,traders,NOUN,NOUN,None
622,12,scheduled,VERB,VERB,None
622,13,a,DET,DET,None
622,14,430,NUM,NUM,None
622,15,call,NOUN,NOUN,None
622,16,to,PART,PART,None
622,17,wrap,VERB,VERB,None
622,18,it,PRON,PRON,None
622,19,up,ADP,ADP,None
623,0,do,AUX,AUX,None
623,1,n't,PART,PART,None
623,2,they,PRON,PRON,None
623,3,know,VERB,VERB,None
623,4,we,PRON,PRON,None
623,5,have,VERB,VERB,None
623,6,better,ADJ,ADJ,None
623,7,things,NOUN,NOUN,None
623,8,to,PART,PART,None
623,9,do,VERB,VERB,None
624,0,here,ADV,ADV,None
624,1,is,AUX,AUX,None
624,2,to,SCONJ,PART,PRON
624,3,getting,VERB,VERB,None
624,4,back,ADV,ADV,None
624,5,on,ADP,ADP,None
624,6,track,NOUN,NOUN,None
624,7,after,ADP,ADP,None
624,8,thanksgiving,PROPN,VERB,NOUN
625,0,sorry,ADJ,ADJ,None
625,1,again,ADV,ADV,None
626,0,per,ADP,ADP,None
626,1,my,PRON,PRON,None
626,2,vm,NOUN,NOUN,None
627,0,John,X,PROPN,PROPN
627,1,Lamb@ENRON,X,PROPN,PROPN
628,0,11/15/2000,NUM,NUM,None
628,1,11:58,NUM,NUM,None
628,2,AM,NOUN,NOUN,None
629,0,Attached,VERB,VERB,None
629,1,are,AUX,AUX,None
629,2,clean,ADJ,ADJ,None
629,3,and,CCONJ,CCONJ,None
629,4,blacklined,VERB,ADJ,ADJ
629,5,drafts,NOUN,NOUN,None
629,6,of,ADP,ADP,None
629,7,the,DET,DET,None
629,8,Enron,PROPN,PROPN,None
629,9,guaranties,NOUN,NOUN,None
629,10,to,PART,PART,None
629,11,be,AUX,AUX,None
629,12,made,VERB,VERB,None
629,13,in,ADP,ADP,None
629,14,support,NOUN,NOUN,None
629,15,of,ADP,ADP,None
629,16,EPMI,PROPN,PROPN,None
629,17,'s,PART,PART,None
629,18,obligations,NOUN,NOUN,None
629,19,under,ADP,ADP,None
629,20,the,DET,DET,None
629,21,Indian,ADJ,PROPN,PROPN
629,22,Mesa,PROPN,PROPN,None
629,23,II,NUM,PROPN,CCONJ
629,24,Renewable,ADJ,PROPN,PROPN
629,25,Energy,PROPN,PROPN,None
