Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Mask_Tags,Combined_Algorithm_Tags
443,23,$,SYM,SYM,,SYM
443,24,4.355,NUM,NUM,,NUM
443,25,....,PUNCT,PUNCT,,PUNCT
443,26,can,AUX,AUX,,AUX
443,27,you,PRON,PRON,,PRON
443,28,let,VERB,VERB,,VERB
443,29,me,PRON,PRON,,PRON
443,30,and,CCONJ,CCONJ,,CCONJ
443,31,Robert,PROPN,PROPN,,PROPN
443,32,Lloyd,PROPN,PROPN,,PROPN
443,33,know,VERB,VERB,,VERB
443,34,what,PRON,PRON,,PRON
443,35,the,DET,DET,,DET
443,36,sitara,NOUN,ADJ,NOUN,ADJ
443,37,#,SYM,NOUN,NOUN,NOUN
443,38,is,AUX,AUX,,AUX
443,39,?,PUNCT,PUNCT,,PUNCT
444,0,Thanks,NOUN,NOUN,,NOUN
445,0,Melissa,PROPN,PROPN,,PROPN
445,1,",",PUNCT,PUNCT,,PUNCT
446,0,I,PRON,PRON,,PRON
446,1,show,VERB,VERB,,VERB
446,2,that,SCONJ,SCONJ,,SCONJ
446,3,we,PRON,PRON,,PRON
446,4,also,ADV,ADV,,ADV
446,5,had,VERB,VERB,,VERB
446,6,20.000,NUM,NUM,,NUM
446,7,at,ADP,ADP,,ADP
446,8,LS,NOUN,PROPN,DET,PROPN
446,9,HPL,NOUN,PROPN,PROPN,PROPN
446,10,for,ADP,ADP,,ADP
446,11,the,DET,DET,,DET
446,12,13th,NOUN,NOUN,,NOUN
446,13,.,PUNCT,PUNCT,,PUNCT
447,0,Daren,PROPN,PROPN,,PROPN
448,0,August,PROPN,PROPN,,PROPN
448,1,11,NUM,NUM,,NUM
448,2,",",PUNCT,PUNCT,,PUNCT
448,3,2000,NUM,NUM,,NUM
449,0,Teco,PROPN,PROPN,,PROPN
449,1,Tap,PROPN,PROPN,,PROPN
449,2,108.333,NUM,NUM,,NUM
449,3,/,PUNCT,SYM,NOUN,SYM
449,4,HPL,PROPN,PROPN,,PROPN
449,5,IFERC,PROPN,PROPN,,PROPN
449,6,;,PUNCT,PUNCT,,PUNCT
449,7,20.000,NUM,X,X,X
449,8,/,PUNCT,SYM,SYM,SYM
449,9,Enron,PROPN,PROPN,,PROPN
450,0,LS,PROPN,PROPN,,PROPN
450,1,HPL,PROPN,PROPN,,PROPN
450,2,LSK,PROPN,PROPN,,PROPN
450,3,IC,PROPN,PROPN,,PROPN
450,4,20.000,NUM,NUM,,NUM
450,5,/,PUNCT,SYM,NOUN,SYM
450,6,Enron,PROPN,PROPN,,PROPN
451,0,August,PROPN,PROPN,,PROPN
451,1,12,NUM,NUM,,NUM
451,2,",",PUNCT,PUNCT,,PUNCT
451,3,2000,NUM,NUM,,NUM
452,0,Teco,PROPN,PROPN,,PROPN
452,1,Tap,PROPN,PROPN,,PROPN
452,2,85.000,NUM,NUM,,NUM
452,3,/,PUNCT,SYM,SYM,SYM
452,4,HPL,PROPN,PROPN,,PROPN
452,5,IFERC,PROPN,PROPN,,PROPN
452,6,;,PUNCT,PUNCT,,PUNCT
452,7,20.000,NUM,X,X,X
452,8,/,PUNCT,SYM,SYM,SYM
452,9,Enron,PROPN,PROPN,,PROPN
453,0,LS,PROPN,PROPN,,PROPN
453,1,HPL,PROPN,PROPN,,PROPN
453,2,LSK,PROPN,PROPN,,PROPN
453,3,IC,PROPN,PROPN,,PROPN
453,4,20.000,NUM,NUM,,NUM
453,5,/,PUNCT,SYM,NOUN,SYM
453,6,Enron,PROPN,PROPN,,PROPN
454,0,August,PROPN,PROPN,,PROPN
454,1,13,NUM,NUM,,NUM
454,2,",",PUNCT,PUNCT,,PUNCT
454,3,2000,NUM,NUM,,NUM
455,0,Teco,PROPN,PROPN,,PROPN
455,1,Tap,PROPN,PROPN,,PROPN
455,2,32.500,NUM,NUM,,NUM
455,3,/,PUNCT,SYM,SYM,SYM
455,4,HPL,PROPN,PROPN,,PROPN
455,5,IFERC,PROPN,PROPN,,PROPN
455,6,;,PUNCT,PUNCT,,PUNCT
455,7,20.000,NUM,X,X,X
455,8,/,PUNCT,SYM,SYM,SYM
455,9,Enron,PROPN,PROPN,,PROPN
456,0,I,PRON,PRON,,PRON
456,1,'m,AUX,AUX,,AUX
456,2,working,VERB,VERB,,VERB
456,3,hard,ADV,ADV,,ADV
456,4,for,ADP,ADP,,ADP
456,5,you,PRON,PRON,,PRON
456,6,!,PUNCT,PUNCT,,PUNCT
457,0,Now,ADV,INTJ,NOUN,INTJ
457,1,at,ADP,ADP,,ADP
457,2,83.5,NUM,NUM,,NUM
457,3,.,PUNCT,PUNCT,,PUNCT
458,0,I,PRON,PRON,,PRON
458,1,need,VERB,VERB,,VERB
458,2,a,DET,DET,,DET
458,3,new,ADJ,ADJ,,ADJ
458,4,lawnmower,NOUN,NOUN,,NOUN
458,5,",",PUNCT,PUNCT,,PUNCT
458,6,so,ADV,CCONJ,CCONJ,CCONJ
458,7,I,PRON,PRON,,PRON
458,8,'ll,AUX,AUX,,AUX
458,9,try,VERB,VERB,,VERB
458,10,to,PART,PART,,PART
458,11,bump,VERB,VERB,,VERB
458,12,it,PRON,PRON,,PRON
458,13,up,ADV,ADP,ADP,ADP
458,14,a,DET,DET,,DET
458,15,little,ADJ,ADJ,,ADJ
458,16,more,ADV,ADJ,NOUN,ADJ
458,17,.,PUNCT,PUNCT,,PUNCT
459,0,Hope,VERB,VERB,,VERB
459,1,you,PRON,PRON,,PRON
459,2,'re,AUX,AUX,,AUX
459,3,doing,VERB,VERB,,VERB
459,4,good,ADV,NOUN,INTJ,NOUN
459,5,.,PUNCT,PUNCT,,PUNCT
460,0,D,PROPN,NOUN,PROPN,NOUN
461,0,???,PUNCT,PUNCT,,PUNCT
462,0,KEEP,VERB,VERB,,VERB
462,1,UP,ADP,ADP,,ADP
462,2,THE,DET,DET,,DET
462,3,GOOD,ADJ,ADJ,,ADJ
462,4,WORK,NOUN,NOUN,,NOUN
462,5,.,PUNCT,PUNCT,,PUNCT
463,0,?,PUNCT,PUNCT,,PUNCT
464,0,WE,PRON,PROPN,X,PROPN
464,1,AT,ADP,PROPN,VERB,PROPN
464,2,HOME,NOUN,NOUN,,NOUN
464,3,LOVE,VERB,NOUN,ADP,NOUN
464,4,IT,PRON,PRON,,PRON
464,5,AT,ADP,VERB,PUNCT,VERB
464,6,$,SYM,SYM,,SYM
464,7,80,NUM,NUM,,NUM
464,8,+++,SYM,NUM,NUM,NUM
465,0,?,PUNCT,PUNCT,,PUNCT
466,0,KEN,PROPN,PROPN,,PROPN
467,0,These,PRON,PRON,,PRON
467,1,have,AUX,AUX,,AUX
467,2,been,AUX,AUX,,AUX
467,3,sold,VERB,VERB,,VERB
467,4,.,PUNCT,PUNCT,,PUNCT
468,0,Geoff,PROPN,PROPN,,PROPN
468,1,",",PUNCT,PUNCT,,PUNCT
469,0,Thanks,NOUN,NOUN,,NOUN
469,1,for,ADP,ADP,,ADP
469,2,the,DET,DET,,DET
469,3,pictures,NOUN,NOUN,,NOUN
469,4,.,PUNCT,PUNCT,,PUNCT
470,0,Looks,VERB,VERB,,VERB
470,1,like,SCONJ,SCONJ,,SCONJ
470,2,the,DET,DET,,DET
470,3,kids,NOUN,NOUN,,NOUN
470,4,had,VERB,VERB,,VERB
470,5,a,DET,DET,,DET
470,6,great,ADJ,ADJ,,ADJ
470,7,time,NOUN,NOUN,,NOUN
470,8,!,PUNCT,PUNCT,,PUNCT
471,0,I,PRON,PRON,,PRON
471,1,hope,VERB,VERB,,VERB
471,2,you,PRON,PRON,,PRON
471,3,do,AUX,AUX,,AUX
471,4,n't,PART,PART,,PART
471,5,mind,VERB,VERB,,VERB
471,6,",",PUNCT,PUNCT,,PUNCT
471,7,but,CCONJ,CCONJ,,CCONJ
471,8,I,PRON,PRON,,PRON
471,9,'ve,AUX,AUX,,AUX
471,10,taken,VERB,VERB,,VERB
471,11,liberty,NOUN,NOUN,,NOUN
471,12,to,PART,PART,,PART
471,13,turn,VERB,VERB,,VERB
471,14,them,PRON,PRON,,PRON
471,15,into,ADP,ADP,,ADP
471,16,a,DET,DET,,DET
471,17,web,NOUN,NOUN,,NOUN
471,18,photo,NOUN,NOUN,,NOUN
471,19,album,NOUN,NOUN,,NOUN
471,20,at,ADP,ADP,,ADP
471,21,http://24.27.98.30/pictures/08-05_Garrett_Gayle_Bday,X,PROPN,ADV,PROPN
471,22,.,PUNCT,PUNCT,,PUNCT
472,0,If,SCONJ,SCONJ,,SCONJ
472,1,you,PRON,PRON,,PRON
472,2,want,VERB,VERB,,VERB
472,3,to,PART,PART,,PART
472,4,pass,VERB,VERB,,VERB
472,5,this,DET,DET,,DET
472,6,web,NOUN,NOUN,,NOUN
472,7,site,NOUN,NOUN,,NOUN
472,8,address,NOUN,NOUN,,NOUN
472,9,along,ADP,ADP,,ADP
472,10,to,ADP,ADP,,ADP
472,11,other,ADJ,ADJ,,ADJ
472,12,folks,NOUN,NOUN,,NOUN
472,13,",",PUNCT,PUNCT,,PUNCT
472,14,feel,VERB,VERB,,VERB
472,15,free,ADJ,ADJ,,ADJ
472,16,.,PUNCT,PUNCT,,PUNCT
473,0,If,SCONJ,SCONJ,,SCONJ
473,1,you,PRON,PRON,,PRON
473,2,want,VERB,VERB,,VERB
473,3,a,DET,DET,,DET
473,4,CD,NOUN,NOUN,,NOUN
473,5,copy,NOUN,NOUN,,NOUN
473,6,of,ADP,ADP,,ADP
473,7,this,DET,DET,,DET
473,8,web,NOUN,NOUN,,NOUN
473,9,site,NOUN,NOUN,,NOUN
473,10,",",PUNCT,PUNCT,,PUNCT
473,11,give,VERB,VERB,,VERB
473,12,me,PRON,PRON,,PRON
473,13,a,DET,DET,,DET
473,14,yell,NOUN,NOUN,,NOUN
473,15,.,PUNCT,PUNCT,,PUNCT
474,0,Thanks,NOUN,NOUN,,NOUN
474,1,",",PUNCT,PUNCT,,PUNCT
475,0,Ram,PROPN,PROPN,,PROPN
475,1,Tackett,PROPN,PROPN,,PROPN
475,2,",",PUNCT,PUNCT,,PUNCT
475,3,(,PUNCT,PUNCT,,PUNCT
475,4,mailto:rtackett@abacustech.net,X,NOUN,PROPN,NOUN
475,5,),PUNCT,PUNCT,,PUNCT
475,6,Owner,NOUN,PROPN,PROPN,PROPN
475,7,",",PUNCT,PUNCT,,PUNCT
475,8,Abacus,PROPN,PROPN,,PROPN
475,9,Technologies,PROPN,PROPN,,PROPN
475,10,17611,NUM,NUM,,NUM
475,11,Loring,PROPN,PROPN,,PROPN
475,12,Lane,PROPN,PROPN,,PROPN
475,13,",",PUNCT,PUNCT,,PUNCT
475,14,Spring,PROPN,PROPN,,PROPN
475,15,",",PUNCT,PUNCT,,PUNCT
475,16,TX,PROPN,PROPN,,PROPN
475,17,77388-5746,NUM,NUM,,NUM
475,18,(,PUNCT,PUNCT,,PUNCT
475,19,281,NUM,NUM,,NUM
475,20,),PUNCT,PUNCT,,PUNCT
475,21,651-7106,NUM,NUM,,NUM
475,22,;,PUNCT,PUNCT,,PUNCT
475,23,Fax,NOUN,NOUN,,NOUN
475,24,(,PUNCT,PUNCT,,PUNCT
475,25,281,NUM,NUM,,NUM
475,26,),PUNCT,PUNCT,,PUNCT
475,27,528-8636,NUM,NUM,,NUM
475,28,Web,NOUN,NOUN,,NOUN
475,29,:,PUNCT,PUNCT,,PUNCT
475,30,http://www.abacustech.net,X,X,,X
476,0,-,PUNCT,PUNCT,,PUNCT
476,1,Ram,NOUN,PROPN,PROPN,PROPN
476,2,Tackett,X,PROPN,PROPN,PROPN
476,3,(,X,PUNCT,PUNCT,PUNCT
476,4,E-mail,X,PROPN,PROPN,PROPN
476,5,),X,PUNCT,PUNCT,PUNCT
476,6,.vcf,X,PROPN,PROPN,PROPN
476,7,4222,NUM,NUM,,NUM
477,0,Debra,PROPN,PROPN,,PROPN
477,1,Perlingiere,PROPN,PROPN,,PROPN
478,0,Please,INTJ,INTJ,,INTJ
478,1,give,VERB,VERB,,VERB
478,2,me,PRON,PRON,,PRON
478,3,a,DET,DET,,DET
478,4,call,NOUN,NOUN,,NOUN
478,5,to,PART,PART,,PART
478,6,discuss,VERB,VERB,,VERB
478,7,Nov,PROPN,PROPN,,PROPN
478,8,transaction,NOUN,NOUN,,NOUN
478,9,.,PUNCT,PUNCT,,PUNCT
479,0,Debra,PROPN,PROPN,,PROPN
479,1,Perlingiere,PROPN,PROPN,,PROPN
480,0,Are,AUX,AUX,,AUX
480,1,you,PRON,PRON,,PRON
480,2,free,ADJ,ADJ,,ADJ
480,3,for,ADP,ADP,,ADP
480,4,lunch,NOUN,NOUN,,NOUN
480,5,some,DET,DET,,DET
480,6,day,NOUN,NOUN,,NOUN
480,7,this,DET,DET,,DET
480,8,week,NOUN,NOUN,,NOUN
480,9,?,PUNCT,PUNCT,,PUNCT
481,0,Also,ADV,ADV,,ADV
481,1,",",PUNCT,PUNCT,,PUNCT
481,2,I,PRON,PRON,,PRON
481,3,have,VERB,VERB,,VERB
481,4,an,DET,DET,,DET
481,5,extra,ADJ,ADJ,,ADJ
481,6,ticket,NOUN,NOUN,,NOUN
481,7,for,ADP,ADP,,ADP
481,8,the,DET,DET,,DET
481,9,Comets,PROPN,PROPN,,PROPN
481,10,game,NOUN,NOUN,,NOUN
481,11,on,ADP,ADP,,ADP
481,12,Sat.,PROPN,PROPN,,PROPN
481,13,you,PRON,PRON,,PRON
481,14,said,VERB,VERB,,VERB
481,15,you,PRON,PRON,,PRON
481,16,wanted,VERB,VERB,,VERB
481,17,to,PART,PART,,PART
481,18,go,VERB,VERB,,VERB
481,19,?,PUNCT,PUNCT,,PUNCT
482,0,The,DET,DET,,DET
482,1,game,NOUN,NOUN,,NOUN
482,2,is,AUX,AUX,,AUX
482,3,at,ADP,ADP,,ADP
482,4,12,NUM,NUM,,NUM
482,5,:,PUNCT,PUNCT,,PUNCT
482,6,Sat,PROPN,PROPN,,PROPN
482,7,@,ADP,ADP,,ADP
482,8,Compaq,PROPN,PROPN,,PROPN
482,9,Center,PROPN,PROPN,,PROPN
482,10,.,PUNCT,PUNCT,,PUNCT
483,0,Would,AUX,AUX,,AUX
483,1,love,VERB,VERB,,VERB
483,2,for,SCONJ,SCONJ,,SCONJ
483,3,you,PRON,PRON,,PRON
483,4,to,PART,PART,,PART
483,5,join,VERB,VERB,,VERB
483,6,us,PRON,PRON,,PRON
483,7,.,PUNCT,PUNCT,,PUNCT
484,0,I,PRON,PRON,,PRON
484,1,am,AUX,AUX,,AUX
484,2,bringing,VERB,VERB,,VERB
484,3,two,NUM,NUM,,NUM
484,4,of,ADP,ADP,,ADP
484,5,my,PRON,PRON,,PRON
484,6,girlfriends,NOUN,NOUN,,NOUN
484,7,from,ADP,ADP,,ADP
484,8,LJ,PROPN,PROPN,,PROPN
484,9,.,PUNCT,PUNCT,,PUNCT
485,0,Debra,PROPN,PROPN,,PROPN
485,1,Perlingiere,PROPN,PROPN,,PROPN
486,0,Stacey,PROPN,PROPN,,PROPN
486,1,here,ADV,ADV,,ADV
486,2,is,AUX,AUX,,AUX
486,3,the,DET,DET,,DET
486,4,Master,NOUN,PROPN,ADJ,PROPN
486,5,draft,NOUN,NOUN,,NOUN
486,6,we,PRON,PRON,,PRON
486,7,discussed,VERB,VERB,,VERB
486,8,.,PUNCT,PUNCT,,PUNCT
487,0,I,PRON,PRON,,PRON
487,1,am,AUX,AUX,,AUX
487,2,sending,VERB,VERB,,VERB
487,3,you,PRON,PRON,,PRON
487,4,a,DET,DET,,DET
487,5,version,NOUN,NOUN,,NOUN
487,6,with,ADP,ADP,,ADP
487,7,comments,NOUN,NOUN,,NOUN
487,8,.,PUNCT,PUNCT,,PUNCT
488,0,dp,PROPN,INTJ,PROPN,INTJ
489,0,Could,AUX,AUX,,AUX
489,1,one,NUM,NUM,,NUM
489,2,of,ADP,ADP,,ADP
489,3,you,PRON,PRON,,PRON
489,4,please,INTJ,INTJ,,INTJ
489,5,email,VERB,VERB,,VERB
489,6,me,PRON,PRON,,PRON
489,7,a,DET,DET,,DET
489,8,copy,NOUN,NOUN,,NOUN
489,9,of,ADP,ADP,,ADP
489,10,the,DET,DET,,DET
489,11,standard,ADJ,ADJ,,ADJ
489,12,template,NOUN,NOUN,,NOUN
489,13,you,PRON,PRON,,PRON
489,14,use,VERB,VERB,,VERB
489,15,for,ADP,ADP,,ADP
489,16,Enfolio,PROPN,ADJ,VERB,ADJ
489,17,gas,NOUN,NOUN,,NOUN
489,18,purchase,NOUN,NOUN,,NOUN
489,19,agreements,NOUN,NOUN,,NOUN
489,20,?,PUNCT,PUNCT,,PUNCT
490,0,As,SCONJ,SCONJ,,SCONJ
490,1,we,PRON,PRON,,PRON
490,2,'re,AUX,AUX,,AUX
490,3,getting,VERB,VERB,,VERB
490,4,more,ADJ,ADJ,,ADJ
490,5,and,CCONJ,CCONJ,,CCONJ
490,6,more,ADJ,ADJ,,ADJ
490,7,of,ADP,ADP,,ADP
490,8,those,DET,DET,,DET
490,9,agreements,NOUN,NOUN,,NOUN
490,10,",",PUNCT,PUNCT,,PUNCT
490,11,I,PRON,PRON,,PRON
490,12,'d,AUX,AUX,,AUX
490,13,like,VERB,VERB,,VERB
490,14,to,PART,PART,,PART
490,15,add,VERB,VERB,,VERB
490,16,a,DET,DET,,DET
490,17,template,NOUN,NOUN,,NOUN
490,18,in,ADP,ADP,,ADP
490,19,Global,ADJ,PROPN,PRON,PROPN
490,20,Contracts,NOUN,PROPN,PROPN,PROPN
490,21,.,PUNCT,PUNCT,,PUNCT
491,0,Thanks,NOUN,NOUN,,NOUN
491,1,!,PUNCT,PUNCT,,PUNCT
492,0,Stacey,PROPN,PROPN,,PROPN
492,1,Barclay,PROPN,PROPN,,PROPN
492,2,Richardson,PROPN,PROPN,,PROPN
492,3,Enron,PROPN,PROPN,,PROPN
492,4,Net,PROPN,PROPN,,PROPN
492,5,Works,PROPN,PROPN,,PROPN
492,6,",",PUNCT,PUNCT,,PUNCT
492,7,LLC,PROPN,PROPN,,PROPN
492,8,-,PUNCT,PUNCT,,PUNCT
492,9,Global,ADJ,PROPN,PROPN,PROPN
492,10,Contracts,NOUN,PROPN,PROPN,PROPN
492,11,Stacey.Richardson@enron.com,X,PROPN,PROPN,PROPN
492,12,(,PUNCT,PUNCT,,PUNCT
492,13,713,NUM,NUM,,NUM
492,14,),PUNCT,PUNCT,,PUNCT
492,15,853-0569,NUM,NUM,,NUM
492,16,Office,NOUN,NOUN,,NOUN
492,17,(,PUNCT,PUNCT,,PUNCT
492,18,713,NUM,NUM,,NUM
492,19,),PUNCT,PUNCT,,PUNCT
492,20,646-2495,NUM,NUM,,NUM
492,21,Fax,NOUN,PROPN,PROPN,PROPN
492,22,(,PUNCT,PUNCT,,PUNCT
492,23,713,NUM,NUM,,NUM
492,24,),PUNCT,PUNCT,,PUNCT
492,25,710-6084,NUM,NUM,,NUM
492,26,Pager,NOUN,NOUN,,NOUN
493,0,Today,NOUN,NOUN,,NOUN
493,1,is,AUX,AUX,,AUX
493,2,good,ADJ,ADJ,,ADJ
493,3,12:30,NUM,NUM,,NUM
493,4,?,PUNCT,PUNCT,,PUNCT
494,0,Cafeteria,NOUN,PROPN,PRON,PROPN
494,1,is,AUX,AUX,,AUX
494,2,fine,ADJ,ADJ,,ADJ
494,3,.,PUNCT,PUNCT,,PUNCT
495,0,I,PRON,PRON,,PRON
495,1,'m,AUX,AUX,,AUX
495,2,free,ADJ,ADJ,,ADJ
495,3,any,DET,DET,,DET
495,4,day,NOUN,NOUN,,NOUN
495,5,but,CCONJ,CCONJ,,CCONJ
495,6,Tuesday,PROPN,PROPN,,PROPN
495,7,.,PUNCT,PUNCT,,PUNCT
496,0,I,PRON,PRON,,PRON
496,1,better,ADV,ADV,,ADV
496,2,pass,VERB,VERB,,VERB
496,3,on,ADP,ADP,,ADP
496,4,the,DET,DET,,DET
496,5,Comets,PROPN,PROPN,,PROPN
496,6,game,NOUN,NOUN,,NOUN
496,7,.,PUNCT,PUNCT,,PUNCT
497,0,My,PRON,PRON,,PRON
497,1,weekends,NOUN,NOUN,,NOUN
497,2,seem,VERB,VERB,,VERB
497,3,to,PART,PART,,PART
497,4,be,AUX,AUX,,AUX
497,5,taken,VERB,VERB,,VERB
497,6,up,ADP,ADP,,ADP
497,7,with,ADP,ADP,,ADP
497,8,condo,NOUN,NOUN,,NOUN
497,9,matters,NOUN,NOUN,,NOUN
497,10,",",PUNCT,PUNCT,,PUNCT
497,11,house,NOUN,NOUN,,NOUN
497,12,hunting,NOUN,NOUN,,NOUN
497,13,.,PUNCT,PUNCT,,PUNCT
498,0,Thank,VERB,VERB,,VERB
498,1,you,PRON,PRON,,PRON
498,2,though,ADV,ADV,,ADV
498,3,.,PUNCT,PUNCT,,PUNCT
499,0,Are,AUX,AUX,,AUX
499,1,you,PRON,PRON,,PRON
499,2,free,ADJ,ADJ,,ADJ
499,3,for,ADP,ADP,,ADP
499,4,lunch,NOUN,NOUN,,NOUN
499,5,today,NOUN,NOUN,,NOUN
499,6,.,PUNCT,PUNCT,,PUNCT
500,0,I,PRON,PRON,,PRON
500,1,want,VERB,VERB,,VERB
500,2,to,PART,PART,,PART
500,3,go,VERB,VERB,,VERB
500,4,to,ADP,ADP,,ADP
500,5,the,DET,DET,,DET
500,6,cafeteria,NOUN,NOUN,,NOUN
500,7,for,ADP,ADP,,ADP
500,8,vegetables,NOUN,NOUN,,NOUN
500,9,.,PUNCT,PUNCT,,PUNCT
501,0,Let,VERB,VERB,,VERB
501,1,me,PRON,PRON,,PRON
501,2,know,VERB,VERB,,VERB
501,3,if,SCONJ,SCONJ,,SCONJ
501,4,you,PRON,PRON,,PRON
501,5,are,AUX,AUX,,AUX
501,6,interested,ADJ,ADJ,,ADJ
501,7,.,PUNCT,PUNCT,,PUNCT
502,0,Janette,PROPN,PROPN,,PROPN
502,1,Elbertson,PROPN,PROPN,,PROPN
502,2,Administrative,ADJ,PROPN,PROPN,PROPN
502,3,Coordinator,NOUN,PROPN,PROPN,PROPN
502,4,EWS,PROPN,PROPN,,PROPN
502,5,Legal,PROPN,PROPN,,PROPN
502,6,",",PUNCT,PUNCT,,PUNCT
502,7,EB3326,NOUN,PROPN,PROPN,PROPN
502,8,Telephone,NOUN,NOUN,,NOUN
502,9,:,PUNCT,PUNCT,,PUNCT
502,10,(,PUNCT,PUNCT,,PUNCT
502,11,713,NUM,NUM,,NUM
502,12,),PUNCT,PUNCT,,PUNCT
502,13,853-7906,NUM,NUM,,NUM
502,14,Facsimile,NOUN,NOUN,,NOUN
502,15,:,PUNCT,PUNCT,,PUNCT
502,16,(,PUNCT,PUNCT,,PUNCT
502,17,713,NUM,NUM,,NUM
502,18,),PUNCT,PUNCT,,PUNCT
502,19,646-2600,NUM,NUM,,NUM
502,20,e-mail,NOUN,NOUN,,NOUN
502,21,address,NOUN,NOUN,,NOUN
502,22,:,PUNCT,PUNCT,,PUNCT
502,23,janette.elbertson@enron.com,X,X,,X
503,0,Are,AUX,AUX,,AUX
503,1,you,PRON,PRON,,PRON
503,2,free,ADJ,ADJ,,ADJ
503,3,for,ADP,ADP,,ADP
503,4,lunch,NOUN,NOUN,,NOUN
503,5,some,DET,DET,,DET
503,6,day,NOUN,NOUN,,NOUN
503,7,this,DET,DET,,DET
503,8,week,NOUN,NOUN,,NOUN
503,9,?,PUNCT,PUNCT,,PUNCT
504,0,Also,ADV,ADV,,ADV
504,1,",",PUNCT,PUNCT,,PUNCT
504,2,I,PRON,PRON,,PRON
504,3,have,VERB,VERB,,VERB
504,4,an,DET,DET,,DET
504,5,extra,ADJ,ADJ,,ADJ
504,6,ticket,NOUN,NOUN,,NOUN
504,7,for,ADP,ADP,,ADP
504,8,the,DET,DET,,DET
504,9,Comets,PROPN,PROPN,,PROPN
504,10,game,NOUN,NOUN,,NOUN
504,11,on,ADP,ADP,,ADP
504,12,Sat.,PROPN,PROPN,,PROPN
504,13,you,PRON,PRON,,PRON
504,14,said,VERB,VERB,,VERB
504,15,you,PRON,PRON,,PRON
504,16,wanted,VERB,VERB,,VERB
504,17,to,PART,PART,,PART
504,18,go,VERB,VERB,,VERB
504,19,?,PUNCT,PUNCT,,PUNCT
505,0,The,DET,DET,,DET
505,1,game,NOUN,NOUN,,NOUN
505,2,is,AUX,AUX,,AUX
505,3,at,ADP,ADP,,ADP
505,4,12,NUM,NUM,,NUM
505,5,:,PUNCT,PUNCT,,PUNCT
505,6,Sat,PROPN,PROPN,,PROPN
505,7,@,ADP,ADP,,ADP
505,8,Compaq,PROPN,PROPN,,PROPN
505,9,Center,PROPN,PROPN,,PROPN
505,10,.,PUNCT,PUNCT,,PUNCT
506,0,Would,AUX,AUX,,AUX
506,1,love,VERB,VERB,,VERB
506,2,for,SCONJ,SCONJ,,SCONJ
506,3,you,PRON,PRON,,PRON
506,4,to,PART,PART,,PART
506,5,join,VERB,VERB,,VERB
506,6,us,PRON,PRON,,PRON
506,7,.,PUNCT,PUNCT,,PUNCT
507,0,I,PRON,PRON,,PRON
507,1,am,AUX,AUX,,AUX
507,2,bringing,VERB,VERB,,VERB
507,3,two,NUM,NUM,,NUM
507,4,of,ADP,ADP,,ADP
507,5,my,PRON,PRON,,PRON
507,6,girlfriends,NOUN,NOUN,,NOUN
507,7,from,ADP,ADP,,ADP
507,8,LJ,PROPN,PROPN,,PROPN
507,9,.,PUNCT,PUNCT,,PUNCT
508,0,Debra,PROPN,PROPN,,PROPN
508,1,Perlingiere,PROPN,PROPN,,PROPN
509,0,ok,INTJ,INTJ,,INTJ
509,1,call,VERB,VERB,,VERB
509,2,me,PRON,PRON,,PRON
510,0,Maybe,ADV,ADV,,ADV
510,1,12:15,NUM,NUM,,NUM
510,2,?,PUNCT,PUNCT,,PUNCT
511,0,Janette,PROPN,PROPN,,PROPN
511,1,Elbertson,PROPN,PROPN,,PROPN
511,2,Administrative,ADJ,PROPN,PROPN,PROPN
511,3,Coordinator,NOUN,PROPN,PROPN,PROPN
511,4,EWS,PROPN,PROPN,,PROPN
511,5,Legal,PROPN,PROPN,,PROPN
511,6,",",PUNCT,PUNCT,,PUNCT
511,7,EB3326,NOUN,PROPN,PROPN,PROPN
511,8,Telephone,NOUN,NOUN,,NOUN
511,9,:,PUNCT,PUNCT,,PUNCT
511,10,(,PUNCT,PUNCT,,PUNCT
511,11,713,NUM,NUM,,NUM
511,12,),PUNCT,PUNCT,,PUNCT
511,13,853-7906,NUM,NUM,,NUM
511,14,Facsimile,NOUN,NOUN,,NOUN
511,15,:,PUNCT,PUNCT,,PUNCT
511,16,(,PUNCT,PUNCT,,PUNCT
511,17,713,NUM,NUM,,NUM
511,18,),PUNCT,PUNCT,,PUNCT
511,19,646-2600,NUM,NUM,,NUM
511,20,e-mail,NOUN,NOUN,,NOUN
511,21,address,NOUN,NOUN,,NOUN
511,22,:,PUNCT,PUNCT,,PUNCT
511,23,janette.elbertson@enron.com,X,X,,X
512,0,Today,NOUN,NOUN,,NOUN
512,1,is,AUX,AUX,,AUX
512,2,good,ADJ,ADJ,,ADJ
512,3,12:30,NUM,NUM,,NUM
512,4,?,PUNCT,PUNCT,,PUNCT
513,0,Cafeteria,NOUN,PROPN,PRON,PROPN
513,1,is,AUX,AUX,,AUX
513,2,fine,ADJ,ADJ,,ADJ
513,3,.,PUNCT,PUNCT,,PUNCT
514,0,I,PRON,PRON,,PRON
514,1,'m,AUX,AUX,,AUX
514,2,free,ADJ,ADJ,,ADJ
514,3,any,DET,DET,,DET
514,4,day,NOUN,NOUN,,NOUN
514,5,but,CCONJ,CCONJ,,CCONJ
514,6,Tuesday,PROPN,PROPN,,PROPN
514,7,.,PUNCT,PUNCT,,PUNCT
515,0,I,PRON,PRON,,PRON
515,1,better,ADV,ADV,,ADV
