,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma
5394,320,48,system,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,system
5395,320,49,---,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,ADP,ADP,ADP,ADP,ADP,---
5396,320,50,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
5397,320,51,potential,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,potential
5398,320,52,spoiler,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,spoiler
5399,320,53,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
5400,321,0,Hi,INTJ,INTJ,PROPN,PROPN,X,X,X,X,X,X,X,hi
5401,321,1,.,PUNCT,PUNCT,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,.
5402,322,0,Well,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,well
5403,322,1,",",PUNCT,PUNCT,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,","
5404,322,2,would,AUX,AUX,PRON,PRON,PRON,PRON,PRON,PRON,PRON,AUX,AUX,would
5405,322,3,n't,PART,PART,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,not
5406,322,4,you,PRON,PRON,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,you
5407,322,5,know,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,know
5408,322,6,it,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,it
5409,322,7,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
5410,323,0,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
5411,323,1,'m,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
5412,323,2,not,PART,PART,PART,PART,PART,ADV,ADV,ADV,ADV,ADV,ADV,not
5413,323,3,driving,VERB,VERB,ADJ,ADJ,ADJ,ADV,ADJ,ADJ,ADJ,ADJ,ADJ,drive
5414,323,4,tonite,NOUN,NOUN,NOUN,NOUN,ADV,ADV,ADV,ADV,ADV,ADV,ADV,tonite
5415,323,5,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
5416,323,6,but,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,but
5417,323,7,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
5418,323,8,bet,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,bet
5419,323,9,that,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,that
5420,323,10,we,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,we
5421,323,11,could,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,could
5422,323,12,hitch,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,hitch
5423,323,13,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
5424,323,14,ride,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,ride
5425,323,15,back,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADP,ADV,ADV,back
5426,323,16,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with
5427,323,17,Anil,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,Anil
5428,323,18,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
5429,324,0,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
5430,324,1,'m,AUX,AUX,AUX,AUX,AUX,AUX,VERB,VERB,VERB,VERB,VERB,be
5431,324,2,not,PART,PART,PART,PART,ADV,PART,ADV,PART,ADV,ADV,ADV,not
5432,324,3,sure,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,sure
5433,324,4,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
5434,324,5,but,CCONJ,CCONJ,CCONJ,CCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,but
5435,324,6,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
5436,324,7,think,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,think
5437,324,8,that,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,that
5438,324,9,he,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,he
5439,324,10,'s,AUX,AUX,AUX,AUX,ADV,ADV,ADV,ADV,ADV,ADV,ADV,have
5440,324,11,got,VERB,VERB,ADP,ADP,ADP,VERB,VERB,VERB,VERB,VERB,VERB,get
5441,324,12,class,NOUN,NOUN,DET,DET,DET,DET,DET,DET,DET,DET,DET,class
5442,324,13,tonite,NOUN,NOUN,PROPN,PROPN,ADV,ADV,ADV,ADV,ADV,ADV,ADV,tonite
5443,324,14,",",PUNCT,PUNCT,PUNCT,PUNCT,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,ADV,","
5444,324,15,too,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,too
5445,324,16,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
5446,325,0,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
5447,325,1,'ll,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,will
5448,325,2,search,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,search
5449,325,3,him,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,he
5450,325,4,out,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,out
5451,325,5,before,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,before
5452,325,6,class,NOUN,NOUN,PRON,PRON,PRON,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,class
5453,325,7,or,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,ADV,ADV,ADV,ADV,or
5454,325,8,after,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,after
5455,325,9,that,DET,DET,NOUN,NOUN,DET,DET,DET,DET,NOUN,NOUN,NOUN,that
5456,325,10,break,NOUN,NOUN,PUNCT,PUNCT,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,break
5457,325,11,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
5458,325,12,see,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,see
5459,325,13,if,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,if
5460,325,14,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
5461,325,15,can,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,can
5462,325,16,set,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,set
5463,325,17,it,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,it
5464,325,18,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up
5465,325,19,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
5466,326,0,daily,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,daily
5467,326,1,dose,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,dose
5468,326,2,on,ADP,ADP,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,on
5469,326,3,enron,PROPN,PROPN,PUNCT,PUNCT,NOUN,PUNCT,PUNCT,PUNCT,NOUN,NOUN,NOUN,enron
5470,326,4,-,PUNCT,PUNCT,X,X,X,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,-
5471,327,0,we,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,we
5472,327,1,are,AUX,AUX,ADV,ADV,AUX,ADV,ADV,ADV,ADV,ADV,ADV,be
5473,327,2,finished,ADJ,VERB,ADV,ADV,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,finished
5474,327,3,.,PUNCT,PUNCT,NUM,NUM,NUM,PUNCT,PUNCT,PUNCT,ADV,PUNCT,ADV,.
5475,328,0,i,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
5476,328,1,need,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,need
5477,328,2,to,PART,PART,PART,PART,PART,ADV,ADV,ADV,ADV,ADV,ADV,to
5478,328,3,now,ADV,ADV,VERB,VERB,ADV,ADV,ADV,ADV,ADV,ADV,ADV,now
5479,328,4,get,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,get
5480,328,5,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
5481,328,6,job,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,job
5482,328,7,at,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,at
5483,328,8,house,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,House
5484,328,9,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,PROPN,of
5485,328,10,pies,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,Pie
5486,328,11,b/c,SCONJ,PROPN,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,PUNCT,PUNCT,because
5487,328,12,that,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,that
5488,328,13,is,AUX,AUX,AUX,AUX,VERB,AUX,VERB,VERB,AUX,AUX,AUX,be
5489,328,14,the,DET,DET,DET,DET,PRON,PRON,PRON,PRON,PRON,PRON,PRON,the
5490,328,15,only,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,only
5491,328,16,way,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,way
5492,328,17,to,PART,PART,PART,PART,PRON,PRON,PRON,PRON,PRON,PRON,PRON,to
5493,328,18,pay,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,pay
5494,328,19,the,DET,DET,PRON,PRON,PRON,PRON,DET,PRON,PRON,PRON,PRON,the
5495,328,20,bills,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,bill
5496,328,21,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
5497,329,0,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
5498,329,1,economy,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,economy
5499,329,2,is,AUX,AUX,AUX,AUX,VERB,AUX,VERB,VERB,VERB,VERB,VERB,be
5500,329,3,down,ADV,ADV,VERB,VERB,VERB,VERB,VERB,VERB,VERB,ADJ,VERB,down
5501,329,4,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,PUNCT,PUNCT,PUNCT,PUNCT,and
5502,329,5,when,ADV,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,when
5503,329,6,enron,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,enron
5504,329,7,collapses,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,collapse
5505,329,8,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
5506,329,9,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
5507,329,10,energy,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,energy
5508,329,11,industry,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,industry
5509,329,12,is,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
5510,329,13,going,VERB,VERB,VERB,VERB,ADJ,VERB,ADJ,VERB,ADJ,VERB,ADJ,go
5511,329,14,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,to
5512,329,15,be,AUX,AUX,AUX,AUX,VERB,VERB,VERB,VERB,VERB,VERB,VERB,be
5513,329,16,in,ADP,ADP,ADP,ADP,VERB,VERB,VERB,VERB,VERB,VERB,VERB,in
5514,329,17,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
5515,329,18,world,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,world
5516,329,19,of,ADP,ADP,ADP,ADP,ADP,ADV,ADV,ADP,ADV,ADV,ADV,of
5517,329,20,hurt,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,hurt
5518,329,21,.,PUNCT,PUNCT,NOUN,NOUN,NOUN,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
5519,330,0,not,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,not
5520,330,1,to,PART,PART,PART,PART,PART,PART,PART,PART,ADV,ADV,ADV,to
5521,330,2,mention,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,mention
5522,330,3,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,PRON,DET,the
5523,330,4,market,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,market
5524,330,5,is,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
5525,330,6,going,VERB,VERB,VERB,VERB,ADJ,ADJ,ADJ,VERB,VERB,VERB,VERB,go
5526,330,7,to,PART,PART,PART,PART,PART,PART,PART,NOUN,PART,PART,PART,to
5527,330,8,be,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
5528,330,9,flooded,VERB,VERB,VERB,VERB,ADJ,ADJ,ADJ,ADJ,ADJ,VERB,ADJ,flood
5529,330,10,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with
5530,330,11,enron,PROPN,PROPN,DET,DET,ADJ,DET,DET,DET,ADJ,ADJ,ADJ,enron
5531,330,12,folks,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,folk
5532,330,13,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
5533,331,0,ca,AUX,AUX,PRON,PRON,PRON,PRON,AUX,AUX,AUX,AUX,AUX,can
5534,331,1,n't,PART,PART,ADV,ADV,ADV,ADV,PROPN,PROPN,PROPN,PROPN,PROPN,not
5535,331,2,go,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,go
5536,331,3,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to
5537,331,4,any,DET,DET,DET,DET,NUM,NUM,NUM,NUM,NUM,NUM,NUM,any
5538,331,5,more,ADJ,ADJ,ADP,ADP,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,more
5539,331,6,lsu,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,lsu
5540,331,7,games,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,game
5541,331,8,unless,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,unless
5542,331,9,i,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
5543,331,10,get,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,get
5544,331,11,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
5545,331,12,free,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,free
5546,331,13,ticket,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,ticket
5547,331,14,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
5548,332,0,Since,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,since
5549,332,1,work,NOUN,NOUN,PRON,PRON,NOUN,PRON,PRON,PRON,PRON,PRON,PRON,work
5550,332,2,has,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,have
5551,332,3,gone,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,go
5552,332,4,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to
5553,332,5,hell,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,hell
5554,332,6,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
5555,332,7,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
5556,332,8,am,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
5557,332,9,hoping,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,hope
5558,332,10,to,PART,PART,PART,PART,PRON,PRON,PRON,PRON,PRON,PRON,PRON,to
5559,332,11,find,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,find
5560,332,12,some,DET,DET,DET,DET,DET,DET,DET,DET,DET,ADJ,DET,some
5561,332,13,excitement,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,excitement
5562,332,14,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
5563,332,15,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
5564,332,16,possibility,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,possibility
5565,332,17,that,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,that
5566,332,18,LSU,PROPN,PROPN,PRON,PRON,PRON,PRON,PROPN,PROPN,PROPN,PROPN,PROPN,LSU
5567,332,19,may,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,may
5568,332,20,play,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,play
5569,332,21,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
5570,332,22,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
5571,332,23,Cotton,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Cotton
5572,332,24,Bowl,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Bowl
5573,332,25,(,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,(
5574,332,26,if,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,if
5575,332,27,Rohan,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Rohan
5576,332,28,"""",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,""""
5577,332,29,Alabama,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Alabama
5578,332,30,"""",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,""""
5579,332,31,Davey,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Davey
5580,332,32,shows,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,show
5581,332,33,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up
5582,332,34,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for
5583,332,35,the,DET,DET,DET,DET,PRON,DET,PRON,DET,PRON,PRON,PRON,the
5584,332,36,next,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,next
5585,332,37,3,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,3
5586,332,38,games,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,game
5587,332,39,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
5588,332,40,),PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,)
5589,333,0,However,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,however
5590,333,1,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PRON,PRON,PRON,","
5591,333,2,do,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,do
5592,333,3,not,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,not
5593,333,4,purchase,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,purchase
5594,333,5,tickets,NOUN,NOUN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,ticket
5595,333,6,until,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,until
5596,333,7,it,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,it
5597,333,8,is,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,VERB,VERB,VERB,be
5598,333,9,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,PRON,a
5599,333,10,done,ADJ,VERB,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,done
5600,333,11,deal,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,deal
5601,333,12,-,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,-
5602,333,13,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
5603,333,14,lesson,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,lesson
5604,333,15,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
5605,333,16,learned,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,learn
5606,333,17,following,VERB,VERB,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,follow
5607,333,18,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
5608,333,19,Ark,PROPN,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,NOUN,ADJ,ADJ,Ark
5609,333,20,game,NOUN,NOUN,PART,PART,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,game
5610,333,21,last,ADJ,ADJ,DET,DET,DET,DET,DET,ADP,ADP,DET,DET,last
5611,333,22,season,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,season
5612,333,23,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
5613,334,0,http://www.theadvocate.com/sports/story.asp?StoryID=16473,X,INTJ,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,http://www.theadvocate.com/sports/story.asp?StoryID=16473
5614,335,0,http://www.theadvocate.com/sports/story.asp?StoryID=16475,X,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,http://www.theadvocate.com/sports/story.asp?StoryID=16475
5615,336,0,http://www.nola.com/lsu/t-p/football/index.ssf?/lsustory/lsunotes08.html,X,X,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,http://www.nola.com/lsu/t-p/football/index.ssf?/lsustory/lsunotes08.html
5616,337,0,http://www.nola.com/lsu/t-p/football/index.ssf?/lsustory/secnotes08.html,X,INTJ,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,http://www.nola.com/lsu/t-p/football/index.ssf?/lsustory/secnotes08.html
